Ts,x,y,life
334,4.13616,0.03202,2
334,1.68641,0.11103,1
335,2.84676,0.13853,1
335,1.61772,0.12079,1
336,4.21132,0.00491,1
336,3.79070,0.25070,1
336,4.21823,0.01103,1
336,3.04392,0.15056,3
337,3.26640,0.26037,7
338,3.29600,0.35321,8
338,3.38610,0.40322,4
338,3.35490,0.40574,1
338,3.30758,0.37238,2
338,4.14614,0.04488,1
339,3.27924,0.21620,2
340,3.30861,0.30016,9
340,3.64491,0.31638,1
341,3.33337,0.42064,3
341,4.01792,0.07105,7
342,3.43531,0.41879,2
342,3.35954,0.44431,3
342,3.71577,0.27458,2
343,3.45790,0.41944,1
344,2.96953,0.10799,1
344,3.41776,0.42976,4
344,3.33820,0.31607,6
346,4.02222,0.07101,7
346,3.77050,0.23438,5
346,3.42683,0.45548,2
347,3.38883,0.47874,12
347,3.72230,0.25773,3
348,2.69986,0.26405,1
349,3.44948,0.41989,6
349,2.51473,0.25794,1
350,2.61472,0.23956,2
350,3.24536,-0.01769,1
350,2.61181,0.24968,1
350,3.32934,0.37292,5
350,3.42876,0.43121,1
351,3.45296,0.42708,2
351,4.04620,0.08101,3
351,4.19268,-0.05324,1
351,3.78499,0.24211,2
352,3.41159,0.46267,5
353,2.68245,0.23906,1
353,3.62472,0.31967,2
353,4.19117,-0.04490,5
353,2.35690,0.30032,2
354,3.25302,0.28076,1
354,3.92583,0.18030,9
355,2.95446,0.15933,1
355,3.36623,0.47592,5
355,3.34068,0.40878,4
356,3.94147,0.17346,26
356,3.25459,0.24535,2
356,4.18362,-0.07517,3
356,2.41890,0.30526,3
357,2.46794,0.28800,2
357,2.75352,0.24921,1
357,2.34091,0.30579,6
357,3.45106,0.41844,1
357,3.26081,0.29681,4
358,3.58240,0.35846,1
358,3.80456,0.21307,1
358,2.68600,0.23958,1
359,2.38111,0.32278,5
359,2.27177,0.28929,1
361,1.96778,0.22261,1
362,3.55240,0.41065,4
362,2.55553,0.30201,2
362,4.21414,-0.09611,2
363,2.28919,0.31951,2
363,2.91403,0.21754,4
363,4.24043,-0.09584,1
363,3.55872,0.42324,4
363,2.10356,0.27094,1
363,2.90973,0.21441,5
363,3.27348,0.27745,7
364,2.10607,0.27111,1
364,3.74042,0.31438,9
364,2.36240,0.33353,1
365,2.31392,0.30754,3
365,2.07218,0.26621,2
365,2.34802,0.31932,1
365,3.67869,0.32842,1
365,3.72575,0.32914,7
365,2.30027,0.31902,4
365,2.85376,0.23465,1
366,2.96591,0.19346,5
366,3.55062,0.44741,5
366,3.33965,0.10796,1
366,4.15295,-0.03602,1
366,2.43921,0.32443,2
366,3.47945,0.49736,10
367,3.47781,0.46884,1
367,2.67644,0.28143,1
367,1.98925,0.21372,1
367,3.48312,0.47552,2
367,2.47723,0.31037,3
368,3.53676,0.46553,8
368,2.13873,0.27416,4
368,3.67948,0.36847,2
368,3.01450,0.16096,2
368,1.95809,0.22253,1
369,3.37978,0.15661,1
369,2.61744,0.29578,1
369,2.73264,0.28788,4
369,3.13544,0.14146,1
369,3.32149,0.28458,3
370,2.07499,0.27854,2
370,4.16153,-0.15938,5
370,2.95833,0.20746,4
370,3.38139,0.47287,4
370,2.26888,0.31799,1
370,2.67829,0.30351,3
371,4.15860,-0.15818,13
371,2.77656,0.27413,2
371,4.16311,-0.18088,3
371,4.07142,0.02514,2
371,3.32958,0.29162,6
371,2.47690,0.32349,1
372,3.31380,0.45491,4
372,3.66075,0.39045,6
372,2.65739,0.29523,4
372,4.16249,-0.14758,8
372,3.24685,0.40810,1
373,3.64897,0.40608,4
373,3.31629,0.32106,2
373,4.12273,-0.08425,7
373,2.96322,0.19376,3
373,2.54030,0.31739,2
374,2.34089,0.34201,7
374,2.71634,0.28066,1
374,2.41019,0.34449,5
374,3.58623,0.44540,7
375,4.13630,-0.11683,9
375,3.73724,0.32520,4
375,2.82315,0.24267,1
376,2.85762,0.21521,1
376,3.32516,0.34777,8
376,2.99468,0.20873,2
376,4.17530,-0.16658,5
377,1.97827,0.24490,1
377,4.14342,-0.13632,4
377,2.79544,0.25745,2
378,3.86482,0.25361,9
378,2.87112,0.21497,1
378,2.83859,0.22575,2
378,3.08388,0.18727,3
378,3.26514,0.42982,2
378,3.38449,0.47881,5
379,2.10961,0.25059,1
379,4.11203,-0.05698,5
379,2.54202,0.29966,1
380,2.86674,0.22322,1
381,3.28249,0.48849,3
381,3.80039,0.27097,4
381,3.07139,0.18359,2
384,2.96200,0.21039,1
384,2.71984,0.27735,1
384,3.73946,0.31592,4
385,3.55863,0.43768,4
385,3.03489,0.19905,1
386,3.34884,0.31167,12
386,3.39477,0.47523,4
387,2.51845,0.35880,12
387,2.93231,0.22774,1
388,2.62225,0.33913,4
388,3.36697,0.30404,6
388,3.84446,0.21726,1
388,3.42361,0.51054,4
388,3.27903,0.48350,4
388,2.08713,0.30390,12
388,2.99972,0.19115,2
390,2.74356,0.32288,5
390,2.16354,0.33207,12
390,4.15053,-0.14784,3
391,2.72134,0.32070,3
391,3.48795,0.50128,4
391,2.94781,0.21646,1
391,2.16325,0.31632,1
391,2.86688,0.25642,2
392,3.29004,0.39546,1
392,2.67547,0.33580,6
392,2.96107,0.21922,1
392,4.02420,0.04824,10
392,2.66271,0.34241,7
392,3.58837,0.43670,7
393,3.02136,0.21717,1
393,2.01812,0.30005,7
393,3.42607,0.48909,10
393,2.11699,0.31974,6
394,2.49360,0.37683,3
394,2.19354,0.34306,4
394,2.08224,0.31171,6
394,2.88408,0.27540,4
395,2.63933,0.34810,5
396,3.29035,0.44447,7
396,2.88981,0.28524,4
396,2.71024,0.33487,3
396,2.11874,0.31612,3
396,4.15713,-0.17243,6
396,2.64062,0.34264,9
396,3.37408,0.35941,6
397,2.31183,0.34752,8
397,2.61387,0.32677,6
398,2.97690,0.24008,6
398,3.05188,0.22738,3
398,3.07951,0.21147,1
398,2.86265,0.27842,11
398,2.12129,0.31368,3
398,3.37229,0.36805,1
398,2.18585,0.32338,7
398,3.38694,0.35113,2
398,3.84884,0.27775,10
398,2.19613,0.32380,7
399,3.38108,0.36325,3
399,2.47027,0.36548,7
399,3.41909,0.32800,2
399,4.14549,-0.10804,2
399,4.13366,-0.11263,4
399,3.32693,0.26931,2
399,3.27852,0.44505,2
400,2.63558,0.35424,5
400,3.25908,0.46628,8
401,1.99587,0.31450,1
401,3.36743,0.38701,5
401,3.39936,0.36200,7
402,2.82363,0.30793,3
402,2.21899,0.33572,2
402,2.24994,0.34018,3
402,3.51364,0.48980,2
402,3.11810,0.23234,3
403,3.17314,0.25045,5
403,2.31229,0.34206,7
403,4.10715,-0.03231,6
403,3.94446,0.19248,2
403,2.65125,0.32863,3
404,3.28725,0.44876,2
404,2.23104,0.34814,3
404,3.31368,0.29243,4
404,2.09541,0.33331,4
404,3.38212,0.31809,4
405,3.78003,0.31850,2
405,3.92671,0.22408,8
406,3.18231,0.26363,9
406,3.08663,0.24007,10
406,3.38787,0.33944,4
406,3.38362,0.33584,7
406,2.63967,0.32514,5
406,2.17140,0.33947,6
407,3.41151,0.32820,1
407,2.51106,0.34986,4
407,3.17026,0.24880,5
407,3.90907,0.23582,6
407,2.14662,0.31430,1
408,3.28453,0.28575,2
408,2.52953,0.35707,5
408,2.37084,0.34839,5
408,3.30817,0.50030,3
408,4.06980,0.01308,2
409,3.01937,0.24594,6
409,3.20110,0.25534,4
410,2.34796,0.35380,2
410,3.23712,0.24840,3
410,3.96327,0.17924,2
411,2.11195,0.31625,3
411,3.40192,0.38236,3
412,3.29195,0.46477,2
413,3.33903,0.49401,3
413,2.29994,0.34245,7
413,3.23062,0.25004,2
414,2.08248,0.30599,4
414,3.12614,0.25204,5
415,3.01785,0.24501,6
415,3.45502,0.33409,3
415,3.43481,0.33851,4
415,3.41029,0.36957,4
416,3.42323,0.32929,5
416,3.60623,0.44201,4
418,2.01631,0.32295,2
418,3.42751,0.37754,5
418,2.73268,0.32881,6
419,2.90631,0.28426,4
419,3.29640,0.26109,1
420,4.09304,-0.06222,6
420,2.98450,0.25729,2
420,2.71413,0.31511,3
421,2.98487,0.25196,3
422,3.82606,0.27318,2
422,2.76250,0.30310,3
423,3.39801,0.34029,4
424,4.09521,-0.01037,2
425,2.98349,0.23798,1
425,2.91169,0.25712,1
426,2.21991,0.34570,2
426,2.32294,0.33527,2
426,2.32647,0.35937,1
428,3.42920,0.38508,9
428,3.88743,0.25558,10
428,3.51190,0.42057,6
428,3.41892,0.40147,8
429,3.52719,0.43294,2
429,3.21368,0.25015,2
430,4.13068,-0.16280,10
431,2.08436,0.29893,3
431,2.27986,0.35326,1
431,3.46867,0.33868,6
431,3.20166,0.26023,4
432,2.39369,0.34976,1
433,4.10635,-0.18977,1
433,4.12501,-0.23495,1
433,3.58608,0.38174,1
433,2.28237,0.35988,1
433,4.15625,-0.01004,1
434,3.80222,0.24764,2
434,3.47594,0.36145,4
435,2.34426,0.33658,1
436,3.10806,0.24597,2
437,3.42330,0.40840,1
437,3.42740,0.47032,1
437,4.13813,-0.16042,3
437,3.38418,0.56355,1
438,4.13262,-0.13624,2
438,3.37401,0.57854,1
438,4.09294,-0.23294,2
439,4.15447,-0.07929,2
439,3.11908,0.26500,2
440,2.94797,0.27397,1
441,3.46422,0.54983,2
441,4.17622,-0.09515,1
441,3.73586,0.31296,1
442,2.13641,0.32744,1
442,3.43924,0.44628,2
442,4.07521,-0.23307,1
442,3.07361,0.26549,2
443,2.60660,0.31306,1
443,2.37982,0.32190,1
444,3.64007,0.44388,5
444,3.48203,0.33513,1
444,3.41733,0.53031,1
444,2.57057,0.29389,1
445,3.48627,0.37564,2
445,3.48121,0.34172,1
446,3.84160,0.31141,5
446,3.98916,0.17422,1
446,4.18654,-0.25030,7
446,3.57431,0.48367,1
446,4.14108,-0.19207,4
448,3.57945,0.48327,3
448,4.16184,-0.23055,5
448,4.19007,-0.28298,1
448,3.16025,0.23336,1
449,4.08766,-0.09019,17
449,4.18252,-0.23091,8
449,3.60726,0.46613,4
449,3.62909,0.45001,3
450,4.07992,-0.07940,10
450,4.22546,-0.27861,6
451,3.59589,0.48265,6
452,2.42739,0.30060,2
452,4.06515,-0.06866,5
452,3.55232,0.41070,5
453,3.89284,0.25229,8
453,3.32345,0.27545,1
453,3.83484,0.31004,9
453,3.64004,0.42627,2
453,2.61056,0.41549,4
453,2.41645,0.29165,1
453,3.50567,0.55109,4
454,4.07793,-0.06488,5
454,4.24645,-0.30088,11
454,3.48752,0.57470,2
454,3.79178,0.34158,5
454,3.51667,0.58945,3
454,3.23669,0.28936,1
454,2.72922,0.37149,2
454,2.71990,0.37842,3
455,4.03708,0.02518,8
455,2.41597,0.27607,1
456,3.09438,0.30401,3
456,3.50714,0.61762,3
456,2.77298,0.36056,1
456,2.94681,0.31178,3
457,2.40614,0.29533,2
457,3.49208,0.35746,1
457,3.55040,0.40546,4
457,2.35656,0.25561,2
457,4.22978,-0.29065,2
458,2.65801,0.38714,1
458,2.64994,0.39408,3
458,2.62342,0.41138,6
458,3.51717,0.55965,2
458,2.32958,0.23191,1
458,3.71291,0.37248,2
459,3.47849,0.64479,4
459,3.33184,0.31875,1
459,3.48228,0.64515,6
460,2.83580,0.32081,1
460,2.53600,0.38445,1
460,3.58793,0.40512,1
460,3.58388,0.40415,1
460,3.12410,0.31599,1
461,3.55687,0.51024,2
461,3.24707,0.34349,3
461,2.80202,0.33514,2
461,3.64775,0.42702,1
461,3.04182,0.29975,1
462,2.69464,0.39322,4
462,3.59416,0.52650,4
462,2.62754,0.41623,5
462,2.54541,0.40433,3
463,3.50433,0.61516,4
463,3.63559,0.47841,5
463,3.54353,0.49263,1
463,3.01152,0.30347,1
463,3.25538,0.33772,1
463,3.57576,0.49772,3
464,3.05282,0.31746,2
464,3.25721,0.33796,1
464,3.79312,0.31417,1
464,3.17248,0.34536,1
464,4.07823,-0.03300,3
464,2.73264,0.35428,1
464,3.65960,0.46273,2
464,2.52383,0.40525,5
465,2.54451,0.42942,1
465,2.41462,0.43747,1
465,4.23033,-0.27970,2
465,3.50092,0.61761,3
466,3.57017,0.53519,4
466,3.61860,0.48118,1
466,2.46803,0.41295,3
466,4.21222,-0.27531,4
466,4.09811,-0.11520,4
467,2.71319,0.34269,1
467,2.34093,0.41747,1
468,3.57642,0.56827,3
468,3.10264,0.35507,2
469,2.26504,0.38048,2
469,2.32493,0.39894,8
470,3.65341,0.48260,3
470,2.46133,0.42796,3
470,2.73052,0.34927,2
471,3.67795,0.47977,2
471,3.05255,0.33453,1
471,3.37331,0.35541,3
472,3.22329,0.37329,1
472,2.65693,0.39805,2
472,2.89314,0.29924,1
472,3.70352,0.43044,1
472,4.16091,-0.21465,3
473,2.20357,0.35816,3
473,2.93004,0.34064,1
473,4.07480,-0.10263,5
473,3.01461,0.34852,1
473,3.54847,0.52741,3
473,3.78896,0.35357,7
473,3.38074,0.36720,1
474,3.05134,0.33256,1
474,3.22706,0.37752,4
474,2.79151,0.36951,2
475,3.61408,0.52007,2
476,3.21877,0.36928,1
476,2.53557,0.42952,1
476,4.23977,-0.32734,1
476,2.24983,0.36052,3
476,2.98588,0.37300,2
476,2.38841,0.42500,1
477,2.62952,0.40754,1
477,3.71424,0.40342,2
477,2.86681,0.37548,2
477,3.68483,0.45870,2
478,2.69341,0.39364,4
478,2.56508,0.40362,3
479,3.01775,0.37207,2
479,3.58061,0.55851,3
480,2.39654,0.41227,1
481,2.57338,0.42409,1
481,3.56688,0.59042,1
483,2.32655,0.37990,3
484,3.80125,0.34884,2
484,3.64951,0.48821,1
484,2.36812,0.39454,3
484,3.10959,0.35386,1
485,3.66477,0.45278,3
485,3.68258,0.46594,2
486,4.09967,-0.10567,2
486,3.20870,0.37223,1
486,2.46269,0.39941,2
486,4.10259,-0.10579,1
486,2.35918,0.38508,3
486,2.31336,0.39882,1
487,3.49746,0.60362,3
487,3.63181,0.49997,1
487,2.99015,0.36113,1
487,2.55234,0.39878,2
488,2.38272,0.38664,1
488,3.61697,0.44424,2
488,3.64952,0.48244,1
489,2.49794,0.40320,3
489,3.57211,0.40302,1
489,3.00934,0.35823,1
489,3.51168,0.59336,4
489,2.93627,0.36177,1
489,2.55395,0.40884,1
490,2.48578,0.42197,1
490,4.16498,-0.23042,3
490,3.02073,0.38115,1
490,3.15408,0.38088,1
490,2.78923,0.38647,3
491,2.84430,0.39714,1
491,2.38463,0.38932,1
491,3.52682,0.41874,1
492,2.97334,0.37522,2
492,3.74250,0.41288,2
492,3.49075,0.64550,1
495,3.64033,0.52500,5
495,3.68080,0.46237,5
495,4.06815,-0.09453,2
496,3.59489,0.57594,1
496,2.40308,0.41868,1
497,3.66318,0.50506,1
497,3.84812,0.30951,1
498,3.12882,0.35461,1
498,3.79270,0.36144,2
498,2.61253,0.46934,1
498,3.51151,0.32696,1
498,3.04862,0.37162,1
498,2.70923,0.45110,1
499,3.10965,0.35453,1
499,3.23876,0.32161,1
499,3.01706,0.38029,1
499,2.93926,0.39676,1
499,3.88022,0.28073,1
499,2.62828,0.45140,1
