Ts,x,y,label
13,1.59767,0.02673,1
13,3.43004,0.00215,1
13,1.10673,0.01540,1
13,2.05706,0.00881,1
13,1.41285,0.02216,1
13,3.42853,-0.01255,1
13,3.41187,0.00087,1
13,3.34408,0.00497,1
13,2.50113,-0.01827,1
13,3.46534,0.00843,1
13,3.22340,0.03425,0
13,2.79238,0.03645,0
13,2.82509,0.02477,0
13,1.13732,0.03522,1
13,2.06302,0.01092,1
13,3.84618,0.05685,1
13,3.91896,0.04469,1
13,3.16744,0.02560,1
13,1.94836,0.02744,1
13,3.86412,0.05108,1
13,2.97981,0.06351,0
14,2.00256,0.02429,1
14,2.88721,0.05846,1
14,2.66037,0.01322,1
14,1.27614,0.02102,0
14,3.85223,0.04089,1
14,1.32072,0.02215,0
14,1.96858,0.01762,1
14,2.37402,-0.01499,1
14,1.86757,0.04997,1
14,1.72316,0.05484,1
14,1.96847,0.03289,1
14,3.43004,0.00215,1
14,1.36969,0.02999,1
14,1.36516,0.03967,0
14,2.80248,0.02856,0
14,2.68781,0.02678,1
14,3.42853,-0.01255,1
14,3.38186,-0.00133,1
14,3.41187,0.00087,1
14,3.34408,0.00497,1
14,3.72243,0.03906,1
14,3.11429,0.04530,1
14,1.03367,0.03535,1
14,3.47720,-0.01042,0
14,2.79238,0.03645,1
14,1.99290,0.00108,0
14,2.66215,-0.00052,0
14,3.91896,0.04469,1
14,3.16744,0.02560,1
14,3.94260,0.06390,1
14,1.94836,0.02744,1
14,3.86412,0.05108,1
14,2.97981,0.06351,1
15,2.00256,0.02429,1
15,1.99590,0.02532,1
15,1.42007,0.01206,0
15,2.08568,0.00197,1
15,2.68157,0.01478,1
15,2.88721,0.05846,1
15,3.30481,0.00592,1
15,2.66037,0.01322,1
15,3.85223,0.04089,1
15,3.81773,0.04514,1
15,1.21538,0.01442,1
15,3.54898,-0.01823,1
15,3.44369,0.00603,1
15,3.11256,0.03939,1
15,2.53950,-0.00210,1
15,1.59767,0.02673,1
15,1.73521,0.05176,0
15,1.96847,0.03289,1
15,3.43004,0.00215,1
15,1.10673,0.01540,1
15,2.05706,0.00881,1
15,2.02653,0.01073,1
15,2.65653,0.00612,1
15,3.80990,0.03259,1
15,3.57269,0.00630,1
15,3.38186,-0.00133,1
15,3.41187,0.00087,1
15,3.34408,0.00497,1
15,2.21300,-0.00629,0
15,3.83370,0.04730,1
15,3.11429,0.04530,1
15,2.79238,0.03645,1
15,1.13732,0.03522,1
15,2.06302,0.01092,1
15,3.91896,0.04469,1
16,2.00256,0.02429,1
16,1.99590,0.02532,1
16,2.68157,0.01478,1
16,3.08663,0.05859,0
16,3.30481,0.00592,1
16,2.66037,0.01322,1
16,3.14894,0.02334,1
16,2.85473,0.03969,1
16,3.85223,0.04089,1
16,1.21538,0.01442,1
16,1.70559,0.04593,1
16,3.13331,0.03319,1
16,3.44369,0.00603,1
16,2.29497,-0.03172,1
16,3.66291,0.02544,1
16,1.59767,0.02673,1
16,1.73521,0.05176,1
16,3.43004,0.00215,1
16,1.41709,0.02375,0
16,3.75056,0.02329,1
16,1.36969,0.02999,1
16,2.95412,0.04878,0
16,2.02653,0.01073,1
16,2.73252,0.02438,1
16,1.94375,0.03358,1
16,2.74736,0.03616,1
16,2.16726,-0.01316,1
16,3.57269,0.00630,1
16,3.34408,0.00497,1
16,2.39252,-0.01659,1
16,2.07299,0.00524,1
16,3.47720,-0.01042,1
16,2.79238,0.03645,1
16,1.13732,0.03522,1
16,3.91896,0.04469,1
16,1.94836,0.02744,1
16,3.13069,0.03710,1
16,1.49425,0.01022,1
17,1.99590,0.02532,1
17,2.34213,-0.03902,0
17,2.68157,0.01478,1
17,3.08663,0.05859,1
17,1.65086,0.02496,0
17,1.79158,0.04343,1
17,2.18500,-0.02874,0
17,2.85473,0.03969,1
17,3.94010,0.05892,1
17,1.19571,0.02284,1
17,3.35485,-0.00997,1
17,2.37402,-0.01499,1
17,2.03183,0.01407,1
17,1.47380,0.03465,1
17,1.70559,0.04593,1
17,2.64175,0.01201,1
17,3.44369,0.00603,1
17,1.15647,0.03387,1
17,2.55486,-0.00307,0
17,1.73521,0.05176,1
17,1.14359,0.03007,0
17,1.36516,0.03967,1
17,2.74736,0.03616,1
17,2.16726,-0.01316,1
17,3.82027,0.05107,1
17,3.14497,0.04722,0
17,3.27573,0.02748,1
17,3.91360,0.07126,0
17,2.79238,0.03645,1
17,2.06302,0.01092,1
17,3.91896,0.04469,1
18,1.28024,0.04462,1
18,2.68157,0.01478,1
18,3.25490,0.00675,1
18,1.65086,0.02496,1
18,3.48887,-0.01770,1
18,2.66037,0.01322,1
18,2.85473,0.03969,1
18,3.94010,0.05892,1
18,1.76912,0.03177,1
18,3.35485,-0.00997,1
18,1.96858,0.01762,1
18,1.62705,0.03476,1
18,2.03183,0.01407,1
18,1.47380,0.03465,1
18,3.27718,0.01215,0
18,3.04442,0.06062,0
18,2.55486,-0.00307,1
18,3.01079,0.05368,1
18,1.20024,0.02048,1
18,1.82306,0.02956,0
18,3.85159,0.04749,1
18,1.14359,0.03007,1
18,3.75056,0.02329,1
18,2.82278,0.04980,0
18,1.10673,0.01540,1
18,3.01942,0.03797,1
18,2.02653,0.01073,1
18,3.80990,0.03259,1
18,2.44528,-0.02196,0
18,3.41187,0.00087,1
18,2.21300,-0.00629,1
18,3.73093,0.01895,0
18,2.81306,0.03491,1
18,3.27573,0.02748,1
18,1.99290,0.00108,1
18,2.60608,0.02831,0
18,3.86412,0.05108,1
19,2.00256,0.02429,1
19,1.99590,0.02532,1
19,3.59309,0.00724,1
19,1.42007,0.01206,1
19,3.08663,0.05859,1
19,3.35285,-0.00996,0
19,2.66037,0.01322,1
19,3.05981,0.05647,1
19,2.39795,-0.00616,1
19,3.94010,0.05892,1
19,1.35590,0.02964,1
19,1.62852,0.02204,1
19,1.62705,0.03476,1
19,3.45757,-0.00923,0
19,1.79794,0.04870,1
19,2.95882,0.03787,1
19,3.44369,0.00603,1
19,2.29497,-0.03172,1
19,3.01079,0.05368,1
19,1.20024,0.02048,1
19,1.82306,0.02956,1
19,3.85159,0.04749,1
19,1.14359,0.03007,1
19,1.41709,0.02375,1
19,2.68781,0.02678,1
19,2.74736,0.03616,1
19,1.41285,0.02216,1
19,2.44528,-0.02196,1
19,2.32847,-0.02995,1
19,3.41187,0.00087,1
19,3.73093,0.01895,1
19,1.11765,0.00967,1
19,2.82121,0.04839,1
19,3.46534,0.00843,1
19,3.11429,0.04530,1
19,2.81306,0.03491,1
19,3.91896,0.04469,1
19,2.48133,0.00901,0
19,3.94260,0.06390,1
19,3.86515,0.05623,1
20,2.26962,-0.00854,1
20,2.00256,0.02429,1
20,1.99590,0.02532,1
20,1.35891,0.04227,0
20,1.79158,0.04343,1
20,2.66037,0.01322,1
20,3.05981,0.05647,1
20,1.53914,0.01856,1
20,1.15044,0.04206,0
20,1.62852,0.02204,1
20,3.45757,-0.00923,1
20,3.11256,0.03939,1
20,1.59294,0.02379,1
20,1.16265,0.02442,1
20,2.53950,-0.00210,1
20,3.01079,0.05368,1
20,2.75130,0.04625,1
20,2.04095,0.02696,1
20,1.82306,0.02956,1
20,3.36487,0.00234,1
20,1.14359,0.03007,1
20,1.96847,0.03289,1
20,3.19676,0.02912,1
20,2.05706,0.00881,1
20,2.68781,0.02678,1
20,3.41187,0.00087,1
