Ts,x,y,label
131,1.37392,0.04328,1.00000
132,1.37392,0.04328,1.00000
133,1.37392,0.04328,1.00000
137,1.37392,0.04328,1.00000
138,1.37392,0.04328,1.00000
142,1.37392,0.04328,0.10000
149,1.37392,0.04328,1.00000
150,1.37392,0.04328,1.00000
164,1.37392,0.04328,0.10000
169,1.37392,0.04328,0.10000
171,1.37392,0.04328,1.00000
172,1.37392,0.04328,1.00000
173,1.37392,0.04328,1.00000
174,1.37392,0.04328,1.00000
177,1.37392,0.04328,1.00000
178,1.37392,0.04328,1.00000
182,1.37392,0.04328,0.10000
187,1.37392,0.04328,0.10000
196,1.37392,0.04328,0.10000
202,1.37392,0.04328,0.10000
204,1.37392,0.04328,0.10000
219,1.37392,0.04328,0.10000
224,1.37392,0.04328,0.10000
228,1.37392,0.04328,1.00000
229,1.37392,0.04328,1.00000
256,1.37392,0.04328,1.00000
257,1.37392,0.04328,1.00000
264,1.37392,0.04328,0.10000
268,1.37392,0.04328,0.10000
270,1.37392,0.04328,0.10000
275,1.37392,0.04328,0.10000
284,1.37392,0.04328,1.00000
285,1.37392,0.04328,1.00000
286,1.37392,0.04328,1.00000
287,1.37392,0.04328,1.00000
293,1.37392,0.04328,0.10000
308,1.37392,0.04328,1.00000
309,1.37392,0.04328,1.00000
310,1.37392,0.04328,1.00000
311,1.37392,0.04328,1.00000
317,1.37392,0.04328,1.00000
318,1.37392,0.04328,1.00000
319,1.37392,0.04328,1.00000
322,1.37392,0.04328,0.10000
326,1.37392,0.04328,1.00000
327,1.37392,0.04328,1.00000
328,1.37392,0.04328,1.00000
346,1.37392,0.04328,1.00000
347,1.37392,0.04328,1.00000
349,1.37392,0.04328,0.10000
351,1.37392,0.04328,0.10000
359,1.37392,0.04328,0.10000
362,1.37392,0.04328,1.00000
363,1.37392,0.04328,1.00000
364,1.37392,0.04328,1.00000
369,1.37392,0.04328,0.10000
379,1.37392,0.04328,1.00000
380,1.37392,0.04328,1.00000
383,1.37392,0.04328,0.10000
391,1.37392,0.04328,0.10000
398,1.37392,0.04328,0.10000
400,1.37392,0.04328,1.00000
401,1.37392,0.04328,1.00000
402,1.37392,0.04328,1.00000
403,1.37392,0.04328,1.00000
420,1.37392,0.04328,0.10000
430,1.37392,0.04328,0.10000
453,1.37392,0.04328,0.10000
455,1.37392,0.04328,0.10000
460,1.37392,0.04328,0.10000
469,1.37392,0.04328,0.10000
478,1.37392,0.04328,1.00000
479,1.37392,0.04328,1.00000
480,1.37392,0.04328,1.00000
483,1.37392,0.04328,0.10000
487,1.37392,0.04328,1.00000
488,1.37392,0.04328,1.00000
496,1.37392,0.04328,0.10000
500,1.37392,0.04328,0.10000
12,1.44421,0.01324,0.10000
14,1.44421,0.01324,0.10000
21,1.44421,0.01324,0.10000
24,1.44421,0.01324,0.10000
39,1.44421,0.01324,1.00000
